ticks_per_side,bp_per_side,sharpe,cagr_pct,ann_vol_pct,max_dd_pct
0.0,0.0,5.427895123075832,30.99236747357954,6.913517658100441,-2.725079945095774
0.5,0.07788333896225079,5.268857541074044,30.221467889124852,6.914112789230561,-2.768704945095774
1.0,0.15576667792450158,5.109820741148309,29.44450128797227,6.9147439076513635,-2.812329945095774
2.0,0.31153335584900316,4.79175944471352,27.87182796941563,6.9161140664002945,-2.8995799450957738
3.0,0.4673000337735047,4.473731131430507,26.273219039441177,6.91762804883577,-2.9868299450957743
5.0,0.7788333896225079,3.8378528834123826,22.99323803553306,6.9210870982640875,-3.161329945095774
10.0,1.5576667792450158,2.2501198018064046,14.241065913630745,6.932243945685772,-3.597579945095777
20.0,3.1153335584900317,-0.9086672044145477,-6.615683123244043,6.965245364500208,-18.59850250424089
