signal_bars,entry_z,max_hold,zlb,filter_event,filter_weekend,cap_h,n_trades,sr_is,sr_oos,sortino_is,calmar_is
3,1.5,5,200,True,False,3.0,2691,1.0467869222164168,2.0109287225234684,1.5205551130793116,0.9596359409944702
3,1.5,5,200,False,True,0.016666666666666666,3618,1.6581436882892988,3.3394211142775942,6.295414910214835,4.416453054859091
3,1.5,5,200,False,True,0.16666666666666666,3281,2.227655726093886,3.9203240238403207,3.663132847520744,2.6341556322770012
3,1.5,5,200,False,True,0.5,3020,2.2416512395602335,2.572904837647962,3.566847139161932,4.189440005242154
3,1.5,5,200,False,True,1.0,2870,1.605544184695899,2.0255265710780734,2.4167587901767926,1.5992397683990474
3,1.5,5,200,False,True,3.0,2710,0.9785615187946852,1.9161835352222798,1.4182284083730277,0.905259989573548
3,1.5,5,200,True,True,0.016666666666666666,3590,1.647712749448628,3.3567786397066546,6.261654186007999,4.387861364276899
3,1.5,5,200,True,True,0.16666666666666666,3254,2.2359953802345074,3.953969707241728,3.6840122197203167,2.6362721944746386
3,1.5,5,200,True,True,0.5,2997,2.3167395798161405,2.6681798359208764,3.7093961894204224,4.298537857530531
3,1.5,5,200,True,True,1.0,2849,1.69477740175612,2.1322903249701324,2.5641768165115515,1.6748910796612337
3,1.5,5,200,True,True,3.0,2689,1.010613736711245,1.993112620430574,1.46684326367824,0.9275267516645025
3,1.5,10,200,False,False,0.016666666666666666,3626,1.6636978303622678,3.348484293485808,6.316912218884209,4.431344850316759
3,1.5,10,200,False,False,0.16666666666666666,3278,2.2701318429789623,3.9729740335837613,3.738720716401028,2.6861614144830823
3,1.5,10,200,False,False,0.5,2967,2.3715374683542216,2.6084160187318957,3.79910714472393,4.5240369468336565
3,1.5,10,200,False,False,1.0,2772,1.6018452872740068,1.8423972781257631,2.3984053589195677,1.6300704285495535
3,1.5,10,200,False,False,3.0,2537,1.0574871601012859,1.5693960888857659,1.5296463523997959,0.9248546605824008
3,1.5,10,200,True,False,0.016666666666666666,3598,1.6532691252866298,3.3658557977997483,6.283177729300923,4.402755936876383
3,1.5,10,200,True,False,0.16666666666666666,3252,2.2785716878702633,4.010702674819769,3.7599673811345986,2.6882744061535337
3,1.5,10,200,True,False,0.5,2946,2.44701243136999,2.713842645165984,3.944985137306558,4.9297436623710595
3,1.5,10,200,True,False,1.0,2755,1.6898274065074967,1.938818222256548,2.542526217235064,1.7063534230155044
3,1.5,10,200,True,False,3.0,2526,1.0867751710785296,1.7076722541176268,1.5741693268295454,0.9432082912153378
3,1.5,10,200,False,True,0.016666666666666666,3618,1.6581436882892988,3.3394211142775942,6.295414910214835,4.416453054859091
3,1.5,10,200,False,True,0.16666666666666666,3271,2.2428117329455737,3.9852951592564847,3.6886886667433005,2.651737737560131
3,1.5,10,200,False,True,0.5,2962,2.324359077750686,2.5987246733879488,3.7159227200900675,4.436255659473609
3,1.5,10,200,False,True,1.0,2768,1.5609799181411597,1.7929594519379355,2.334334550571846,1.5898552407275108
3,1.5,10,200,False,True,3.0,2535,1.0222661787036698,1.5365081464952308,1.4775905498693747,0.895080709381122
3,1.5,10,200,True,True,0.016666666666666666,3590,1.647712749448628,3.3567786397066546,6.261654186007999,4.387861364276899
3,1.5,10,200,True,True,0.16666666666666666,3245,2.251192905616484,4.023056795713134,3.709692381783333,2.6538530916018015
3,1.5,10,200,True,True,0.5,2941,2.3996380980399628,2.7040807289976736,3.860558258420601,4.836659970613864
3,1.5,10,200,True,True,1.0,2751,1.6488012120777453,1.8901574044702711,2.4776895638508756,1.6663406985985767
3,1.5,10,200,True,True,3.0,2524,1.0513304097630143,1.6756173388890947,1.5216696273722963,0.9134889548134567
3,2.0,1,200,False,False,0.016666666666666666,1314,0.9930097365709836,1.2188900765311081,5.9005699110705745,3.993253655914832
3,2.0,1,200,False,False,0.16666666666666666,1503,1.7732909983486034,1.336822688236118,3.3072455160739147,1.9453619054060893
3,2.0,1,200,False,False,0.5,1617,1.4288141841239976,0.5625000100726303,2.333144572752744,1.4393212144175411
3,2.0,1,200,False,False,1.0,1690,1.118130387181836,0.33330687184450486,1.7557686425341978,1.3198518843525564
3,2.0,1,200,False,False,3.0,1754,0.8426391020594546,0.2926406934936077,1.2908164393740973,1.0255790881028148
